Time start of stage ,Shear induced PWP,Axial strain,Vol strain,Induced PWP,p',q,e,Soil Classification,Soil Properties,Test Classification,Test Properties
33210,129.5630000000001,0.061552146201968645,0,129.5630000000001,33.417310629130164,39.284074146805466,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33240,129.7460000000001,0.06161095632613154,0,129.7460000000001,33.233369885199465,39.28125191501334,0.8239341592508584,PSD,clay,PSD,clay
33270,129.68499999999995,0.061669766450294414,0,129.68499999999995,33.293429141268916,39.27842968322124,0.8239341592508584,Density,loose,Density,loose
33300,130.0519999999999,0.06171387404341657,0,130.0519999999999,32.925723583320924,39.27631300937715,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33330,129.9290000000001,0.06177268416757944,0,129.9290000000001,33.04778283939004,39.27349077758503,0.8239341592508584,PSD,silt,PSD,silt
33360,129.80700000000002,0.061831494291742305,0,129.80700000000002,33.168842095459404,39.27066854579292,0.8239341592508584,Density,loose,Density,loose
33390,129.99,0.06187560188486446,0,129.99,32.98513653751138,39.26855187194882,0.8239341592508584,PSD,clay,PSD,clay
33420,130.0519999999999,0.06193441200902733,0,130.0519999999999,32.92219579358078,39.265729640156714,0.8239341592508584,PSD,silt,PSD,silt
33450,129.9290000000001,0.06199322213319022,0,129.9290000000001,33.04425504964989,39.2629074083646,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
33480,129.9290000000001,0.06203732972631238,0,129.9290000000001,33.04354949170186,39.260790734520505,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33510,129.99,0.06209613985047525,0,129.99,32.98160874777123,39.25796850272839,0.8239341592508584,Density,loose,Density,loose
33540,129.50099999999998,0.062162301240158487,0,129.50099999999998,33.46955041084922,39.25479349196225,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
33570,129.7460000000001,0.062206408833280644,0,129.7460000000001,33.223844852901074,39.25267681811818,0.8239341592508584,PSD,silt,PSD,silt
33600,129.80700000000002,0.06226521895744351,0,129.80700000000002,33.16190410897045,39.24985458632606,0.8239341592508584,PSD,clay,PSD,clay
33630,129.62400000000002,0.062324029081606384,0,129.62400000000002,33.343963365039734,39.247032354533935,0.8239341592508584,Density,loose,Density,loose
33660,129.68499999999995,0.06236813667472854,0,129.68499999999995,33.28225780709178,39.24491568068985,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
33690,129.99,0.06242694679889141,0,129.99,32.97631706316101,39.242093448897734,0.8239341592508584,Density,dense,Density,dense
33720,130.0519999999999,0.062471054392013566,0,130.0519999999999,32.91361150521309,39.23997677505365,0.8239341592508584,Density,dense,Density,dense
33750,129.99,0.06252986451617645,0,129.99,32.97467076128228,39.23715454326153,0.8239341592508584,PSD,sand,PSD,sand
33780,129.86799999999994,0.06258867464033932,0,129.86799999999994,33.09573001735165,39.234332311469416,0.8239341592508584,PSD,clay,PSD,clay
33810,129.9290000000001,0.0626474847645022,0,129.9290000000001,33.03378927342079,39.2315100796773,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
33840,130.0519999999999,0.06270629488866507,0,130.0519999999999,32.90984852949027,39.22868784788519,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
33870,129.86799999999994,0.06275775374730759,0,129.86799999999994,33.09302537855087,39.226218395067086,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33900,129.9290000000001,0.06281656387147046,0,129.9290000000001,33.031084634620015,39.22339616327497,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33930,129.68499999999995,0.06286067146459262,0,129.68499999999995,33.13209730020675,38.794434160034754,0.8239341592508584,Density,loose,Density,loose
33960,129.7460000000001,0.06291948158875549,0,129.7460000000001,33.21243833274127,39.21845725763876,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33990,129.99,0.06296358918187764,0,129.99,32.967732774793326,39.21634058379468,0.8239341592508584,PSD,sand,PSD,sand
34020,130.11300000000006,0.06302239930604053,0,130.11300000000006,32.84379203086257,39.21351835200255,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34050,130.29600000000005,0.06306650689916267,0,130.29600000000005,32.66008647291455,39.211401678158474,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
34080,130.29600000000005,0.06312531702332556,0,130.29600000000005,32.65914572898385,39.20857944636636,0.8239341592508584,Density,dense,Density,dense
34110,130.41800000000012,0.06318412714748843,0,130.41800000000012,32.53620498505307,39.205757214574234,0.8239341592508584,Density,dense,Density,dense
34140,130.35699999999997,0.0632429372716513,0,130.35699999999997,32.45404050240719,38.77626376663615,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34170,130.17399999999998,0.06328704486477345,0,130.17399999999998,32.63634164112262,38.77416718278247,0.8239341592508584,PSD,silt,PSD,silt
34200,130.11300000000006,0.06334585498893633,0,130.11300000000006,32.8386179392437,39.197996077145916,0.8239341592508584,Density,loose,Density,loose
34230,130.0519999999999,0.06341201637861955,0,130.0519999999999,32.8985596023218,39.19482106637978,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
34260,130.41800000000012,0.06345612397174172,0,130.41800000000012,32.38966267286499,38.766130278009996,0.8239341592508584,PSD,silt,PSD,silt
34290,130.17399999999998,0.06351493409590461,0,130.17399999999998,32.63273085781905,38.76333483287175,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
34320,130.29600000000005,0.06355904168902675,0,130.29600000000005,32.51003199653442,38.76123824901808,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34350,130.41800000000012,0.06361785181318964,0,130.41800000000012,32.38710018148826,38.75844280387981,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34380,130.23500000000013,0.06367666193735251,0,130.23500000000013,32.711326254633406,39.18212102331527,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
34410,130.48000000000002,0.06372076953047466,0,130.48000000000002,32.323469505157725,38.75355077488788,0.8239341592508584,PSD,silt,PSD,silt
34440,130.41800000000012,0.06377957965463753,0,130.41800000000012,32.384537690111536,38.75075532974963,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
34470,130.0519999999999,0.0638383897788004,0,130.0519999999999,32.74960587506567,38.74795988461139,0.8239341592508584,PSD,clay,PSD,clay
34500,130.0519999999999,0.06389719990296329,0,130.0519999999999,32.74867406001959,38.74516443947314,0.8239341592508584,Density,loose,Density,loose
34530,130.35699999999997,0.06394130749608545,0,130.35699999999997,32.442975198734956,38.74306785561945,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
34560,130.29600000000005,0.06400746888576866,0,130.29600000000005,32.502926906808035,38.73992297983893,0.8239341592508584,PSD,sand,PSD,sand
34590,130.663,0.06406627900993156,0,130.663,32.13499509176199,38.73712753470068,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34620,130.54099999999994,0.06411038660305371,0,130.54099999999994,32.25629623047751,38.735030950847,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
34650,130.35699999999997,0.0641838992582573,0,130.35699999999997,32.439131461669874,38.731536644424196,0.8239341592508584,Density,dense,Density,dense
34680,130.11300000000006,0.06424270938242016,0,130.11300000000006,32.6821996466237,38.72874119928594,0.8239341592508584,PSD,sand,PSD,sand
34710,130.23500000000013,0.06430151950658305,0,130.23500000000013,32.55926783157755,38.725945754147695,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34740,130.54099999999994,0.06434562709970522,0,130.54099999999994,32.252568970293176,38.723849170294,0.8239341592508584,Density,dense,Density,dense
34770,130.41800000000012,0.06440443722386809,0,130.41800000000012,32.37463715524691,38.72105372515574,0.8239341592508584,PSD,clay,PSD,clay
34800,130.23500000000013,0.06446324734803095,0,130.23500000000013,32.55670534020082,38.71825828001751,0.8239341592508584,PSD,silt,PSD,silt
34830,130.17399999999998,0.0645073549411531,0,130.17399999999998,32.61700647891641,38.71616169616383,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
34860,130.23500000000013,0.06456616506531597,0,130.23500000000013,32.55507466387018,38.71336625102558,0.8239341592508584,PSD,sand,PSD,sand
34890,130.41800000000012,0.06463232645499921,0,130.41800000000012,32.371026371943344,38.710221375245055,0.8239341592508584,PSD,clay,PSD,clay
34920,130.6020000000001,0.06469113657916208,0,130.6020000000001,32.186094556897295,38.7074259301068,0.8239341592508584,PSD,sand,PSD,sand
34950,130.663,0.06473524417228424,0,130.663,32.124395695612805,38.70532934625311,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
34980,130.35699999999997,0.06479405429644713,0,130.35699999999997,32.429463880566765,38.702533901114876,0.8239341592508584,PSD,clay,PSD,clay
35010,130.663,0.06485286442061,0,130.663,31.980552755021865,38.2738005244803,0.8239341592508584,PSD,clay,PSD,clay
35040,130.54099999999994,0.06491167454477287,0,130.54099999999994,32.243600250474636,38.69694301083838,0.8239341592508584,PSD,clay,PSD,clay
35070,130.48000000000002,0.06497048466893574,0,130.48000000000002,32.161706982698945,38.268263207511545,0.8239341592508584,Density,loose,Density,loose
35100,130.54099999999994,0.06502929479309863,0,130.54099999999994,32.099784096537554,38.26549454902715,0.8239341592508584,PSD,sand,PSD,sand
35130,130.78500000000008,0.0650734023862208,0,130.78500000000008,31.85509193191632,38.26341805516387,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
35160,130.54099999999994,0.06511750997934294,0,130.54099999999994,32.09839976729537,38.2613415613006,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
35190,130.35699999999997,0.06517632010350581,0,130.35699999999997,32.28147688113388,38.258572902816205,0.8239341592508584,PSD,clay,PSD,clay
35220,130.48000000000002,0.06522042769662798,0,130.48000000000002,32.15778471651274,38.25649640895293,0.8239341592508584,PSD,silt,PSD,silt
35250,130.78500000000008,0.06528658908631121,0,130.78500000000008,31.85174646958103,38.25338166815799,0.8239341592508584,Density,loose,Density,loose
35280,130.846,0.06534539921047408,0,130.846,31.789823583419647,38.250613009673614,0.8239341592508584,PSD,clay,PSD,clay
35310,130.78500000000008,0.06538950680359623,0,130.78500000000008,31.85013141879848,38.248536515810336,0.8239341592508584,PSD,sand,PSD,sand
35340,130.663,0.0654483169277591,0,130.663,31.97120853263709,38.24576785732596,0.8239341592508584,Density,loose,Density,loose
35370,131.09100000000012,0.06549242452088126,0,131.09100000000012,31.54251636801588,38.24369136346267,0.8239341592508584,PSD,silt,PSD,silt
35400,130.846,0.06555123464504413,0,130.846,31.78659348185454,38.240922704978296,0.8239341592508584,PSD,sand,PSD,sand
35430,130.41800000000012,0.06559534223816628,0,130.41800000000012,32.21390131723333,38.238846211115,0.8239341592508584,Density,loose,Density,loose
35460,130.54099999999994,0.06566885489336989,0,130.54099999999994,32.089747709531686,38.23538538800954,0.8239341592508584,PSD,clay,PSD,clay
35490,130.663,0.06571296248649204,0,130.663,31.967055544910522,38.23330889414626,0.8239341592508584,PSD,silt,PSD,silt
35520,130.54099999999994,0.06577177261065492,0,130.54099999999994,31.946292862072585,37.80502084563225,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
35550,130.72399999999993,0.06583058273481779,0,130.72399999999993,31.762378904795757,37.802278973801734,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
35580,130.6020000000001,0.06589674412450101,0,130.6020000000001,32.02517152565588,38.22465683638257,0.8239341592508584,Density,dense,Density,dense
35610,130.846,0.06594085171762318,0,130.846,31.63866523490162,37.79713796411953,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
35640,131.09100000000012,0.06599966184178604,0,131.09100000000012,31.392751277624665,37.79439609228903,0.8239341592508584,Density,dense,Density,dense
35670,130.78500000000008,0.06605847196594891,0,130.78500000000008,31.69783732034787,37.79165422045851,0.8239341592508584,PSD,silt,PSD,silt
35700,130.846,0.0661172820901118,0,130.846,31.63592336307111,37.788912348628,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
35730,131.02999999999997,0.06617609221427467,0,131.02999999999997,31.451009405794306,37.786170476797494,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
35760,130.96900000000005,0.06623490233843754,0,130.96900000000005,31.51109544851739,37.78342860496698,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
35790,130.90800000000013,0.0662790099315597,0,130.90800000000013,31.57140998055968,37.781372201094094,0.8239341592508584,PSD,silt,PSD,silt
35820,130.78500000000008,0.06633782005572257,0,130.78500000000008,31.693496023282894,37.77863032926359,0.8239341592508584,Density,loose,Density,loose
35850,130.96900000000005,0.06639663017988547,0,130.96900000000005,31.508582066006085,37.775888457433076,0.8239341592508584,Density,dense,Density,dense
35880,131.15200000000004,0.06645544030404833,0,131.15200000000004,31.324668108729256,37.77314658560256,0.8239341592508584,Density,dense,Density,dense
35910,131.21299999999997,0.06652160169373157,0,131.21299999999997,31.11146555650212,37.31653892892093,0.8239341592508584,PSD,sand,PSD,sand
35940,131.15200000000004,0.06658041181789444,0,131.15200000000004,31.322725949515984,37.76732010796274,0.8239341592508584,Density,dense,Density,dense
35970,130.90800000000013,0.0666392219420573,0,130.90800000000013,31.56581199223906,37.76457823613222,0.8239341592508584,PSD,sand,PSD,sand
36000,130.90800000000013,0.06668332953517947,0,130.90800000000013,31.565126524281435,37.762521832259345,0.8239341592508584,PSD,clay,PSD,clay
36030,131.02999999999997,0.06674213965934234,0,131.02999999999997,31.44221256700475,37.75977996042883,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
36060,131.09100000000012,0.06680094978350523,0,131.09100000000012,31.38029860972776,37.757038088598314,0.8239341592508584,PSD,silt,PSD,silt
36090,131.15200000000004,0.06684505737662738,0,131.15200000000004,31.318613141770214,37.75498168472543,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
36120,131.02999999999997,0.06690386750079025,0,131.02999999999997,31.43969918449345,37.75223981289493,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
36150,131.02999999999997,0.06696267762495312,0,131.02999999999997,31.438785227216613,37.74949794106441,0.8239341592508584,PSD,silt,PSD,silt
36180,131.15200000000004,0.06702148774911598,0,131.15200000000004,31.164777874869515,37.29347588402333,0.8239341592508584,PSD,clay,PSD,clay
36210,131.15200000000004,0.06706559534223815,0,131.15200000000004,31.31518580198208,37.74469966536102,0.8239341592508584,PSD,sand,PSD,sand
36240,131.02999999999997,0.06713175673192139,0,131.02999999999997,31.28508206274476,37.288388447648856,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
36270,131.02999999999997,0.06719056685608428,0,131.02999999999997,31.28417762961152,37.28567514824913,0.8239341592508584,PSD,sand,PSD,sand
36300,131.09100000000012,0.06724937698024715,0,131.09100000000012,31.22227319647813,37.282961848849425,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
36330,131.21299999999997,0.0672934845733693,0,131.21299999999997,31.09959487162836,37.28092687429964,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
36360,130.90800000000013,0.06735229469753216,0,130.90800000000013,31.40369043849496,37.278213574899915,0.8239341592508584,PSD,clay,PSD,clay
